gene,drug,interaction
1099,82,1.0
899,1805,1.0
261,432,1.0
189,1594,1.0
149,255,1.0
294,3680,1.0
5,3681,1.0
294,3682,1.0
2083,141,1.0
126,3684,1.0
1215,3685,1.0
61,1098,1.0
204,3687,1.0
204,3690,1.0
899,641,1.0
1098,1093,1.0
112,453,1.0
112,1093,1.0
112,221,1.0
230,670,1.0
1467,257,1.0
588,316,1.0
2051,3694,1.0
2084,3695,1.0
958,667,1.0
170,3696,1.0
959,3697,1.0
1468,3358,1.0
2085,3699,1.0
318,3700,1.0
281,1407,1.0
1233,3701,1.0
947,84,1.0
6,1484,1.0
1472,3703,1.0
81,2893,1.0
100,1479,1.0
1087,2511,1.0
703,618,1.0
614,542,1.0
71,3704,1.0
2086,272,1.0
12,792,1.0
691,448,1.0
627,998,1.0
944,3705,1.0
873,3707,1.0
840,3708,1.0
1476,3709,1.0
1281,290,1.0
1678,276,1.0
244,3711,1.0
259,996,1.0
916,3712,1.0
926,3713,1.0
1476,3714,1.0
518,247,1.0
916,3715,1.0
1393,3516,1.0
20,20,1.0
43,1012,1.0
356,1223,1.0
259,923,1.0
1313,2038,1.0
640,581,1.0
2087,3717,1.0
2088,1741,1.0
657,1805,1.0
886,684,1.0
1315,576,1.0
1479,3718,1.0
782,3719,1.0
139,3720,1.0
1989,3721,1.0
113,1811,1.0
930,3722,1.0
1605,1599,1.0
244,612,1.0
101,3255,1.0
678,485,1.0
189,786,1.0
78,870,1.0
237,3723,1.0
2090,3373,1.0
631,3724,1.0
376,1093,1.0
133,476,1.0
853,247,1.0
780,3725,1.0
2091,643,1.0
2092,203,1.0
1942,315,1.0
52,3726,1.0
450,3727,1.0
386,1631,1.0
93,2660,1.0
292,3728,1.0
476,393,1.0
1026,3729,1.0
1539,3730,1.0
290,1167,1.0
1480,3731,1.0
1769,584,1.0
310,2126,1.0
2094,294,1.0
1386,387,1.0
155,361,1.0
732,1055,1.0
84,3732,1.0
1817,3733,1.0
270,1514,1.0
1633,3510,1.0
376,3734,1.0
63,559,1.0
2095,1056,1.0
472,3736,1.0
865,3737,1.0
314,9,1.0
2093,20,1.0
865,3738,1.0
853,1189,1.0
2096,3739,1.0
524,1037,1.0
884,3740,1.0
197,477,1.0
1028,285,1.0
682,3671,1.0
222,663,1.0
865,3741,1.0
455,998,1.0
481,3153,1.0
1019,3742,1.0
20,86,1.0
934,3744,1.0
1505,2536,1.0
523,1189,1.0
1395,260,1.0
1747,448,1.0
454,404,1.0
38,3745,1.0
899,3746,1.0
2098,3747,1.0
2099,272,1.0
525,1972,1.0
339,295,1.0
1622,3748,1.0
438,2607,1.0
943,101,1.0
884,3749,1.0
2100,3750,1.0
659,562,1.0
932,3751,1.0
2101,3752,1.0
1124,737,1.0
51,3754,1.0
256,2435,1.0
1214,750,1.0
618,361,1.0
2102,9,1.0
2103,3755,1.0
162,99,1.0
112,3688,1.0
311,3757,1.0
535,3758,1.0
0,856,1.0
2103,3759,1.0
1226,692,1.0
243,1077,1.0
882,450,1.0
982,3757,1.0
314,3158,1.0
61,68,1.0
668,1112,1.0
301,299,1.0
2105,3762,1.0
216,1827,1.0
108,247,1.0
2106,1355,1.0
595,3763,1.0
1616,3764,1.0
672,854,1.0
926,148,1.0
2107,3765,1.0
1882,3766,1.0
60,588,1.0
414,1021,1.0
93,3031,1.0
74,968,1.0
206,3767,1.0
348,1600,1.0
2108,3552,1.0
215,2352,1.0
1535,172,1.0
1184,3769,1.0
446,3770,1.0
457,2215,1.0
433,1319,1.0
2109,2271,1.0
282,1139,1.0
197,1457,1.0
1184,3771,1.0
1314,9,1.0
303,343,1.0
100,3772,1.0
388,251,1.0
105,810,1.0
402,3773,1.0
2110,2277,1.0
12,951,1.0
339,33,1.0
132,3774,1.0
1401,205,1.0
300,820,1.0
1269,1743,1.0
977,2174,1.0
1485,1219,1.0
1051,3775,1.0
2111,3776,1.0
258,1219,1.0
372,1422,1.0
2113,450,1.0
258,287,1.0
1977,736,1.0
2114,669,1.0
543,3779,1.0
258,3780,1.0
1486,63,1.0
1486,764,1.0
1486,3781,1.0
895,3782,1.0
1219,3783,1.0
305,976,1.0
2115,3784,1.0
9,1577,1.0
508,3785,1.0
2116,1224,1.0
60,588,1.0
151,161,1.0
508,3786,1.0
166,3787,1.0
1137,3788,1.0
703,2194,1.0
2117,615,1.0
1137,3789,1.0
1508,3269,1.0
132,3790,1.0
882,691,1.0
529,686,1.0
337,273,1.0
277,1520,1.0
891,1229,1.0
158,3436,1.0
346,1552,1.0
981,1772,1.0
232,1309,1.0
2119,3791,1.0
287,1409,1.0
40,3793,1.0
424,502,1.0
698,1074,1.0
64,3794,1.0
2120,3795,1.0
2121,3398,1.0
291,581,1.0
91,504,1.0
984,3796,1.0
177,383,1.0
1259,1210,1.0
282,3797,1.0
204,3798,1.0
654,421,1.0
195,1625,1.0
130,3799,1.0
1854,3800,1.0
2122,3801,1.0
1018,421,1.0
247,842,1.0
85,3802,1.0
318,2145,1.0
261,3476,1.0
455,792,1.0
993,3803,1.0
259,943,1.0
1138,1067,1.0
62,3805,1.0
1800,3035,1.0
30,218,1.0
2061,3803,1.0
703,1917,1.0
209,1589,1.0
2123,493,1.0
132,3806,1.0
1395,2318,1.0
1020,3807,1.0
2027,3535,1.0
1490,3808,1.0
2124,750,1.0
348,3202,1.0
475,1169,1.0
2125,1757,1.0
1525,3809,1.0
1306,1612,1.0
1490,3803,1.0
121,400,1.0
166,3810,1.0
1681,393,1.0
37,947,1.0
1073,3811,1.0
1692,2177,1.0
1492,3808,1.0
433,3812,1.0
476,3813,1.0
132,659,1.0
703,637,1.0
2126,500,1.0
601,538,1.0
412,3815,1.0
7,3816,1.0
1491,3803,1.0
1245,2545,1.0
2127,1452,1.0
2128,3036,1.0
354,1443,1.0
1491,3814,1.0
1491,3820,1.0
672,2035,1.0
727,1039,1.0
1427,3821,1.0
422,1017,1.0
1273,1026,1.0
166,3823,1.0
12,3732,1.0
192,3824,1.0
534,692,1.0
28,3825,1.0
2062,47,1.0
234,565,1.0
1281,290,1.0
853,47,1.0
436,421,1.0
447,3826,1.0
2129,3827,1.0
704,3828,1.0
149,254,1.0
1950,3830,1.0
1528,1107,1.0
881,3058,1.0
49,1407,1.0
589,409,1.0
853,3832,1.0
1800,1173,1.0
229,945,1.0
1561,2543,1.0
585,808,1.0
2132,3833,1.0
1950,3814,1.0
2133,238,1.0
74,2989,1.0
554,338,1.0
1494,3835,1.0
109,1659,1.0
331,272,1.0
433,3837,1.0
2134,306,1.0
1858,3838,1.0
2136,3515,1.0
1405,3839,1.0
507,3840,1.0
2137,1014,1.0
132,3841,1.0
259,1849,1.0
105,1007,1.0
391,3842,1.0
1383,3843,1.0
259,3844,1.0
1974,3845,1.0
42,1872,1.0
1073,3459,1.0
1383,3845,1.0
222,3847,1.0
1589,3848,1.0
1074,3849,1.0
1496,3850,1.0
2138,524,1.0
301,1664,1.0
1765,306,1.0
1817,3851,1.0
0,473,1.0
1457,2937,1.0
189,915,1.0
1817,3853,1.0
850,358,1.0
519,180,1.0
1817,239,1.0
371,3854,1.0
647,3855,1.0
845,3857,1.0
494,3858,1.0
1817,3859,1.0
2139,450,1.0
1226,3685,1.0
509,3860,1.0
1817,3733,1.0
217,3851,1.0
38,983,1.0
12,447,1.0
608,3862,1.0
1497,239,1.0
758,3863,1.0
103,3864,1.0
217,3865,1.0
55,466,1.0
971,984,1.0
37,1886,1.0
509,2711,1.0
217,3853,1.0
1178,3866,1.0
305,139,1.0
1327,3589,1.0
479,306,1.0
467,1065,1.0
202,82,1.0
703,1009,1.0
1023,3868,1.0
2070,3869,1.0
1056,1512,1.0
573,1038,1.0
202,1515,1.0
78,581,1.0
24,1037,1.0
2141,3870,1.0
1343,986,1.0
1299,3463,1.0
511,47,1.0
2142,450,1.0
24,565,1.0
830,504,1.0
74,2007,1.0
761,187,1.0
1867,3873,1.0
61,68,1.0
241,2736,1.0
523,677,1.0
61,3238,1.0
259,302,1.0
21,897,1.0
2065,1122,1.0
63,2136,1.0
1427,3877,1.0
2144,1012,1.0
489,3878,1.0
707,637,1.0
2145,3879,1.0
42,4,1.0
169,2176,1.0
1687,538,1.0
1946,272,1.0
1475,3880,1.0
210,3231,1.0
754,86,1.0
536,411,1.0
0,2607,1.0
1499,3881,1.0
323,1827,1.0
2000,2250,1.0
949,3600,1.0
20,3883,1.0
1017,3885,1.0
649,3886,1.0
728,2158,1.0
4,3887,1.0
493,432,1.0
518,247,1.0
1702,3888,1.0
980,1048,1.0
2149,3890,1.0
224,1749,1.0
1817,2516,1.0
6,3891,1.0
2150,201,1.0
2151,669,1.0
2152,695,1.0
200,1691,1.0
446,388,1.0
166,3892,1.0
241,405,1.0
454,3893,1.0
2154,1426,1.0
1437,1090,1.0
2,207,1.0
853,1179,1.0
2155,2616,1.0
690,602,1.0
785,3894,1.0
20,430,1.0
192,393,1.0
1344,1012,1.0
9,179,1.0
548,3609,1.0
1220,1559,1.0
1405,3895,1.0
177,3896,1.0
133,1286,1.0
5,641,1.0
2046,3897,1.0
1100,9,1.0
533,9,1.0
183,82,1.0
1909,599,1.0
154,2985,1.0
1020,3898,1.0
785,3566,1.0
352,3899,1.0
1990,1678,1.0
438,1886,1.0
780,1114,1.0
28,3901,1.0
28,3902,1.0
742,1500,1.0
1222,1713,1.0
528,1713,1.0
2156,1824,1.0
1502,3903,1.0
1017,418,1.0
38,800,1.0
2157,3904,1.0
1969,2176,1.0
812,3905,1.0
1800,2992,1.0
210,2478,1.0
2158,3906,1.0
1217,669,1.0
2160,669,1.0
1233,3330,1.0
2161,1892,1.0
518,312,1.0
317,673,1.0
761,673,1.0
518,240,1.0
2162,2654,1.0
330,330,1.0
317,330,1.0
242,504,1.0
172,504,1.0
830,504,1.0
761,674,1.0
519,674,1.0
110,2799,1.0
110,3907,1.0
1009,3908,1.0
1638,3909,1.0
847,3909,1.0
1101,101,1.0
1908,101,1.0
941,101,1.0
1907,3768,1.0
521,1903,1.0
15,679,1.0
524,1904,1.0
877,3277,1.0
520,680,1.0
1044,3912,1.0
5,291,1.0
845,3913,1.0
884,684,1.0
1236,299,1.0
4,3915,1.0
133,3915,1.0
599,3916,1.0
512,3917,1.0
202,3918,1.0
543,3919,1.0
668,472,1.0
529,1676,1.0
837,3416,1.0
780,3920,1.0
50,3922,1.0
197,1917,1.0
536,354,1.0
440,692,1.0
1386,692,1.0
371,692,1.0
538,3923,1.0
437,3924,1.0
1992,3925,1.0
860,2812,1.0
234,2812,1.0
916,3926,1.0
113,1930,1.0
852,1931,1.0
1118,450,1.0
475,1931,1.0
122,450,1.0
517,1931,1.0
223,1930,1.0
2166,533,1.0
1255,533,1.0
1351,3339,1.0
395,3339,1.0
228,1934,1.0
512,3339,1.0
2167,3927,1.0
474,3928,1.0
44,248,1.0
681,98,1.0
1503,3930,1.0
1999,1397,1.0
1852,1815,1.0
1503,3931,1.0
87,98,1.0
281,187,1.0
91,187,1.0
921,1943,1.0
58,3932,1.0
77,3718,1.0
1230,3501,1.0
2168,1953,1.0
1505,690,1.0
1445,3934,1.0
2170,1953,1.0
1681,729,1.0
1944,3935,1.0
865,158,1.0
785,158,1.0
1960,731,1.0
1505,503,1.0
558,3936,1.0
1275,3937,1.0
1505,3938,1.0
248,3939,1.0
2033,3545,1.0
522,404,1.0
521,404,1.0
2171,3398,1.0
109,404,1.0
934,1820,1.0
1539,3940,1.0
1124,3053,1.0
20,3941,1.0
326,1963,1.0
6,3942,1.0
70,1963,1.0
275,1963,1.0
507,1963,1.0
116,2226,1.0
1285,3944,1.0
147,3431,1.0
2172,1964,1.0
863,3945,1.0
378,3609,1.0
613,1967,1.0
1,3247,1.0
326,1743,1.0
850,3273,1.0
519,455,1.0
1926,3273,1.0
830,455,1.0
109,455,1.0
1254,742,1.0
189,3947,1.0
589,368,1.0
438,158,1.0
348,3948,1.0
847,1971,1.0
95,494,1.0
1,3951,1.0
1977,3952,1.0
412,1980,1.0
510,276,1.0
1769,276,1.0
24,1979,1.0
2176,750,1.0
314,3953,1.0
60,588,1.0
403,645,1.0
50,232,1.0
50,3922,1.0
55,1627,1.0
55,466,1.0
722,2300,1.0
61,68,1.0
133,3954,1.0
408,869,1.0
291,2049,1.0
62,1679,1.0
202,590,1.0
2177,3955,1.0
1412,431,1.0
37,3462,1.0
85,931,1.0
47,1803,1.0
2178,624,1.0
132,3732,1.0
2179,265,1.0
173,3956,1.0
326,371,1.0
259,1808,1.0
198,371,1.0
166,808,1.0
237,3957,1.0
116,2873,1.0
1501,350,1.0
446,3959,1.0
594,448,1.0
1264,931,1.0
449,174,1.0
47,953,1.0
14,2023,1.0
455,43,1.0
671,3959,1.0
24,3960,1.0
388,2893,1.0
166,599,1.0
259,954,1.0
455,3962,1.0
1458,618,1.0
1313,2146,1.0
404,172,1.0
665,370,1.0
404,767,1.0
359,365,1.0
64,3342,1.0
1328,448,1.0
449,3504,1.0
132,1119,1.0
34,448,1.0
84,2021,1.0
192,200,1.0
35,431,1.0
60,1872,1.0
359,475,1.0
24,3963,1.0
424,546,1.0
0,3964,1.0
1313,1668,1.0
182,3965,1.0
37,2894,1.0
2,792,1.0
629,2731,1.0
535,821,1.0
446,3966,1.0
177,3967,1.0
1247,900,1.0
202,593,1.0
12,2051,1.0
32,361,1.0
1738,370,1.0
629,3478,1.0
74,765,1.0
241,824,1.0
2180,3969,1.0
164,874,1.0
409,823,1.0
20,3970,1.0
695,395,1.0
649,415,1.0
132,3283,1.0
21,797,1.0
153,1646,1.0
598,891,1.0
1447,250,1.0
1247,2889,1.0
291,870,1.0
28,947,1.0
369,3877,1.0
74,1843,1.0
241,1063,1.0
259,1668,1.0
629,978,1.0
241,842,1.0
2181,3598,1.0
241,2886,1.0
192,3971,1.0
1303,3972,1.0
132,2784,1.0
0,2894,1.0
24,3973,1.0
192,876,1.0
358,988,1.0
1012,3975,1.0
339,637,1.0
62,900,1.0
1304,592,1.0
85,2883,1.0
672,791,1.0
1012,3976,1.0
259,2880,1.0
64,2883,1.0
1045,3877,1.0
1,891,1.0
9,821,1.0
132,3978,1.0
455,1003,1.0
1012,3963,1.0
2182,624,1.0
1012,690,1.0
637,3979,1.0
244,2925,1.0
627,1998,1.0
481,3980,1.0
62,873,1.0
85,2049,1.0
237,937,1.0
659,3977,1.0
38,800,1.0
1509,3981,1.0
1297,361,1.0
37,2015,1.0
42,618,1.0
2183,3983,1.0
177,937,1.0
1318,295,1.0
1456,448,1.0
318,2895,1.0
153,765,1.0
202,976,1.0
2184,3984,1.0
1357,346,1.0
64,131,1.0
237,1668,1.0
30,377,1.0
21,978,1.0
1014,3294,1.0
1183,3986,1.0
1314,999,1.0
1209,3476,1.0
12,3979,1.0
1514,3987,1.0
248,2042,1.0
12,352,1.0
359,2912,1.0
74,776,1.0
189,575,1.0
2,1001,1.0
1429,448,1.0
84,3988,1.0
0,177,1.0
408,3990,1.0
63,3991,1.0
404,607,1.0
339,618,1.0
123,796,1.0
189,1185,1.0
105,624,1.0
629,447,1.0
1304,1721,1.0
0,3992,1.0
457,1721,1.0
358,933,1.0
37,886,1.0
84,3993,1.0
78,1986,1.0
605,3994,1.0
1660,3995,1.0
132,556,1.0
153,776,1.0
339,431,1.0
85,767,1.0
291,267,1.0
241,2040,1.0
135,808,1.0
85,955,1.0
241,900,1.0
358,897,1.0
160,624,1.0
241,3997,1.0
241,765,1.0
259,624,1.0
630,3998,1.0
247,3958,1.0
237,1003,1.0
1325,3999,1.0
318,2068,1.0
161,765,1.0
153,1886,1.0
1640,2051,1.0
132,4000,1.0
1141,4001,1.0
282,2674,1.0
668,361,1.0
189,783,1.0
132,4003,1.0
2187,997,1.0
424,955,1.0
1141,4004,1.0
639,376,1.0
164,575,1.0
318,559,1.0
30,352,1.0
0,4005,1.0
189,2135,1.0
37,4006,1.0
2188,4008,1.0
1329,618,1.0
1725,4009,1.0
828,4010,1.0
359,4011,1.0
237,891,1.0
309,775,1.0
1026,4012,1.0
198,775,1.0
189,2146,1.0
627,1988,1.0
408,778,1.0
1,4013,1.0
1836,4014,1.0
676,77,1.0
84,581,1.0
85,1624,1.0
686,841,1.0
84,350,1.0
647,4015,1.0
132,1591,1.0
132,2028,1.0
261,2019,1.0
64,306,1.0
61,295,1.0
0,815,1.0
291,920,1.0
594,3504,1.0
259,182,1.0
252,1664,1.0
48,4017,1.0
62,896,1.0
1297,914,1.0
132,915,1.0
305,2002,1.0
16,4019,1.0
177,624,1.0
189,795,1.0
259,949,1.0
177,871,1.0
446,2080,1.0
237,775,1.0
1312,3450,1.0
627,2900,1.0
699,841,1.0
192,176,1.0
123,4020,1.0
21,988,1.0
74,4021,1.0
633,421,1.0
1361,765,1.0
153,3964,1.0
542,448,1.0
346,3455,1.0
1447,624,1.0
132,502,1.0
1150,995,1.0
31,346,1.0
12,416,1.0
305,4022,1.0
409,4023,1.0
5,291,1.0
247,289,1.0
686,589,1.0
30,302,1.0
56,4024,1.0
232,2051,1.0
48,4025,1.0
1300,4026,1.0
305,4027,1.0
1227,624,1.0
629,877,1.0
287,4002,1.0
164,359,1.0
244,880,1.0
1343,992,1.0
164,622,1.0
613,2929,1.0
305,1995,1.0
164,772,1.0
446,2040,1.0
189,803,1.0
2189,4029,1.0
244,1652,1.0
409,1780,1.0
12,4030,1.0
627,2049,1.0
164,4031,1.0
30,974,1.0
64,1849,1.0
12,4032,1.0
164,4033,1.0
189,2053,1.0
339,346,1.0
359,767,1.0
164,2145,1.0
247,892,1.0
164,2949,1.0
259,3491,1.0
446,976,1.0
2190,2124,1.0
132,4034,1.0
1720,780,1.0
237,289,1.0
2190,2126,1.0
1552,576,1.0
244,815,1.0
1322,2126,1.0
446,4035,1.0
259,2041,1.0
132,182,1.0
1591,581,1.0
31,821,1.0
189,4036,1.0
865,4037,1.0
695,957,1.0
12,4038,1.0
449,2001,1.0
1247,873,1.0
388,2065,1.0
259,869,1.0
113,1811,1.0
132,4039,1.0
2,4040,1.0
305,936,1.0
105,4041,1.0
177,854,1.0
166,4042,1.0
446,2079,1.0
85,2045,1.0
483,346,1.0
665,448,1.0
237,2016,1.0
594,624,1.0
241,4023,1.0
259,395,1.0
56,4044,1.0
627,976,1.0
261,4046,1.0
241,937,1.0
244,3957,1.0
25,2912,1.0
1132,448,1.0
2191,1797,1.0
161,891,1.0
164,3794,1.0
259,4047,1.0
672,3971,1.0
544,2042,1.0
305,958,1.0
656,575,1.0
64,2128,1.0
0,2284,1.0
1706,810,1.0
60,346,1.0
446,2710,1.0
0,1119,1.0
1209,359,1.0
274,359,1.0
603,2954,1.0
1357,448,1.0
11,964,1.0
78,931,1.0
32,370,1.0
614,781,1.0
672,4048,1.0
132,4025,1.0
2192,4049,1.0
237,246,1.0
339,361,1.0
177,870,1.0
659,4050,1.0
338,361,1.0
1492,575,1.0
177,932,1.0
50,637,1.0
85,1089,1.0
23,3961,1.0
1216,796,1.0
1800,3491,1.0
784,575,1.0
2193,581,1.0
20,996,1.0
28,933,1.0
241,1020,1.0
483,618,1.0
189,815,1.0
20,559,1.0
244,2893,1.0
627,777,1.0
64,3700,1.0
34,431,1.0
4,841,1.0
132,4051,1.0
274,2150,1.0
455,302,1.0
629,2668,1.0
2194,1076,1.0
0,4052,1.0
63,4053,1.0
60,2639,1.0
153,3527,1.0
174,4055,1.0
339,316,1.0
895,33,1.0
183,411,1.0
112,4056,1.0
1200,4057,1.0
1200,4056,1.0
60,4058,1.0
197,655,1.0
58,531,1.0
1391,218,1.0
120,3522,1.0
1391,3529,1.0
604,9,1.0
689,1019,1.0
1026,2757,1.0
2195,1059,1.0
132,4059,1.0
1904,2966,1.0
219,1683,1.0
1333,634,1.0
2196,1019,1.0
573,2757,1.0
2197,1791,1.0
1226,1065,1.0
10,320,1.0
10,3529,1.0
2198,1014,1.0
1339,1051,1.0
758,3016,1.0
2199,1017,1.0
2200,201,1.0
1227,1167,1.0
1597,218,1.0
2201,201,1.0
1659,2176,1.0
2202,2627,1.0
276,1022,1.0
81,4060,1.0
1181,78,1.0
2203,545,1.0
2204,20,1.0
252,1040,1.0
2204,1016,1.0
494,3858,1.0
1681,306,1.0
58,1862,1.0
977,1055,1.0
1345,1040,1.0
176,177,1.0
176,976,1.0
176,310,1.0
1838,1794,1.0
81,4061,1.0
81,4062,1.0
1629,2627,1.0
1215,4063,1.0
1215,1019,1.0
425,1012,1.0
259,634,1.0
1242,373,1.0
1242,545,1.0
209,101,1.0
395,101,1.0
2095,1012,1.0
395,172,1.0
395,20,1.0
183,4064,1.0
183,139,1.0
290,634,1.0
1712,1742,1.0
1712,1031,1.0
934,2177,1.0
1516,4066,1.0
2207,4067,1.0
1912,4068,1.0
2208,1794,1.0
2209,1066,1.0
423,9,1.0
2210,2158,1.0
585,4069,1.0
883,3529,1.0
154,1043,1.0
154,1025,1.0
1939,3523,1.0
147,218,1.0
1589,1038,1.0
722,20,1.0
67,1014,1.0
67,218,1.0
2197,230,1.0
42,760,1.0
635,201,1.0
2212,1107,1.0
2213,599,1.0
2214,761,1.0
2215,1096,1.0
1314,201,1.0
1362,1775,1.0
834,272,1.0
1362,2195,1.0
37,1774,1.0
763,445,1.0
2217,445,1.0
2218,445,1.0
2220,9,1.0
2221,324,1.0
181,1834,1.0
356,201,1.0
303,1014,1.0
60,4071,1.0
181,4072,1.0
1733,272,1.0
2225,272,1.0
52,2552,1.0
1777,1074,1.0
376,1110,1.0
2226,201,1.0
2126,3800,1.0
1783,1237,1.0
2227,201,1.0
758,1014,1.0
1225,599,1.0
1301,599,1.0
1953,2984,1.0
2228,201,1.0
1629,2196,1.0
2231,4073,1.0
2126,4074,1.0
147,201,1.0
64,4075,1.0
64,338,1.0
64,161,1.0
64,678,1.0
2234,1108,1.0
352,613,1.0
1131,1891,1.0
289,306,1.0
770,1086,1.0
810,4076,1.0
2235,2156,1.0
117,9,1.0
2236,9,1.0
199,9,1.0
2238,9,1.0
162,2160,1.0
815,405,1.0
2239,201,1.0
2240,3923,1.0
1769,1071,1.0
785,306,1.0
2241,306,1.0
385,2858,1.0
1401,1086,1.0
1401,272,1.0
2243,1020,1.0
2244,201,1.0
439,4055,1.0
174,4055,1.0
421,201,1.0
2240,4077,1.0
2246,201,1.0
2247,201,1.0
2248,201,1.0
2249,1014,1.0
817,1014,1.0
608,430,1.0
810,4078,1.0
2250,1094,1.0
820,3296,1.0
2194,1076,1.0
493,2205,1.0
199,161,1.0
2251,1115,1.0
2252,1115,1.0
2253,1096,1.0
2255,4079,1.0
42,764,1.0
1028,4080,1.0
20,86,1.0
60,1122,1.0
26,451,1.0
42,2213,1.0
197,179,1.0
703,2194,1.0
1120,485,1.0
9,179,1.0
55,4081,1.0
133,1286,1.0
2176,1834,1.0
488,4082,1.0
202,82,1.0
1041,345,1.0
596,1143,1.0
1887,3552,1.0
754,3552,1.0
1410,154,1.0
870,3513,1.0
1608,1045,1.0
886,1045,1.0
1116,2177,1.0
330,2217,1.0
387,3010,1.0
24,2987,1.0
457,1130,1.0
1721,473,1.0
1405,3839,1.0
330,837,1.0
487,1317,1.0
854,4085,1.0
1028,1017,1.0
2257,4086,1.0
1960,2222,1.0
785,3566,1.0
863,3900,1.0
641,1823,1.0
2258,1178,1.0
633,9,1.0
117,9,1.0
589,4087,1.0
1233,3701,1.0
830,2232,1.0
1,4089,1.0
934,1932,1.0
56,136,1.0
785,3566,1.0
138,1434,1.0
866,565,1.0
142,152,1.0
454,1211,1.0
197,2244,1.0
282,273,1.0
20,3071,1.0
339,33,1.0
530,4090,1.0
1124,4091,1.0
1136,4092,1.0
1118,2248,1.0
2167,3927,1.0
2245,2249,1.0
567,1148,1.0
202,587,1.0
501,1660,1.0
2259,3429,1.0
1834,4093,1.0
211,4094,1.0
697,4095,1.0
1226,4095,1.0
117,2255,1.0
346,2255,1.0
707,1855,1.0
24,1605,1.0
863,4096,1.0
1421,3894,1.0
785,3894,1.0
167,651,1.0
785,4097,1.0
93,3031,1.0
332,4098,1.0
487,654,1.0
1017,408,1.0
2260,3588,1.0
93,4099,1.0
93,1941,1.0
14,1941,1.0
211,4100,1.0
24,1605,1.0
980,1048,1.0
2261,4101,1.0
330,1179,1.0
352,3899,1.0
211,4102,1.0
518,1659,1.0
281,1659,1.0
332,2273,1.0
14,2273,1.0
138,3340,1.0
330,1186,1.0
855,4103,1.0
519,1186,1.0
934,2971,1.0
234,304,1.0
860,304,1.0
211,135,1.0
556,1169,1.0
1127,3550,1.0
653,4104,1.0
330,1189,1.0
273,1189,1.0
761,1189,1.0
589,78,1.0
1800,1173,1.0
229,945,1.0
763,445,1.0
103,4105,1.0
93,4099,1.0
546,550,1.0
518,2282,1.0
281,504,1.0
1236,4107,1.0
172,504,1.0
853,504,1.0
108,504,1.0
91,504,1.0
317,2282,1.0
242,504,1.0
1259,2733,1.0
156,3033,1.0
857,1447,1.0
2070,503,1.0
2262,2283,1.0
103,1631,1.0
337,273,1.0
282,273,1.0
337,2570,1.0
1572,4109,1.0
837,2214,1.0
1124,340,1.0
202,587,1.0
42,1565,1.0
115,127,1.0
133,4110,1.0
2263,4111,1.0
60,4112,1.0
597,4115,1.0
85,4116,1.0
290,1586,1.0
2070,4117,1.0
262,4118,1.0
1905,3228,1.0
2264,4119,1.0
133,4110,1.0
103,488,1.0
348,3202,1.0
1724,4121,1.0
154,2985,1.0
155,3316,1.0
2265,4122,1.0
834,1219,1.0
24,2275,1.0
352,1441,1.0
69,77,1.0
501,4123,1.0
1721,473,1.0
1198,1219,1.0
15,679,1.0
2071,4117,1.0
850,2790,1.0
219,2957,1.0
1017,408,1.0
298,3052,1.0
1526,4126,1.0
854,1158,1.0
330,1189,1.0
711,4128,1.0
177,4129,1.0
886,4130,1.0
1788,4131,1.0
894,847,1.0
400,399,1.0
566,3021,1.0
1351,594,1.0
2034,3123,1.0
197,594,1.0
371,675,1.0
530,1419,1.0
93,2660,1.0
66,74,1.0
2266,4132,1.0
605,4133,1.0
1041,1493,1.0
2267,2370,1.0
33,4135,1.0
292,1184,1.0
1073,4136,1.0
2268,3039,1.0
14,1351,1.0
1415,4137,1.0
1403,4137,1.0
2266,4132,1.0
1017,1271,1.0
14,14,1.0
1818,1219,1.0
934,4138,1.0
845,3857,1.0
250,1295,1.0
42,4140,1.0
594,4141,1.0
2266,615,1.0
97,4142,1.0
292,321,1.0
93,4143,1.0
921,2983,1.0
277,684,1.0
921,4144,1.0
1204,4145,1.0
780,1114,1.0
487,1317,1.0
1638,2833,1.0
24,1792,1.0
1972,2672,1.0
653,4146,1.0
653,2133,1.0
76,4147,1.0
348,828,1.0
147,1691,1.0
438,4148,1.0
934,1040,1.0
524,4149,1.0
281,270,1.0
837,1258,1.0
348,3948,1.0
1226,692,1.0
187,4151,1.0
303,4152,1.0
2022,2667,1.0
2269,2436,1.0
27,3073,1.0
165,1772,1.0
165,393,1.0
947,1331,1.0
947,4153,1.0
947,3600,1.0
256,4153,1.0
256,2750,1.0
213,3600,1.0
121,306,1.0
2119,4154,1.0
99,4155,1.0
99,1744,1.0
214,3354,1.0
2270,1838,1.0
2271,4156,1.0
1732,4157,1.0
1463,1629,1.0
476,306,1.0
476,1188,1.0
476,75,1.0
476,4158,1.0
1932,3297,1.0
205,4159,1.0
2272,4160,1.0
205,4161,1.0
1464,4162,1.0
1603,4163,1.0
1466,4163,1.0
867,4164,1.0
867,2081,1.0
867,2446,1.0
294,4165,1.0
294,4166,1.0
294,3798,1.0
126,4167,1.0
126,380,1.0
126,4164,1.0
126,1045,1.0
126,1349,1.0
204,194,1.0
1842,4168,1.0
346,2450,1.0
1467,1401,1.0
773,4170,1.0
958,2660,1.0
958,185,1.0
170,1351,1.0
170,2284,1.0
468,4171,1.0
2273,4173,1.0
2274,3202,1.0
2275,1365,1.0
